ID lon[deg] lat[deg] depth[km] mag[ML] lon_proj[deg] lat_proj[deg] dist_proj[deg] dist_km_proj[deg]
15001668 -115.465 32.809 9.05 1.4 -115.460 32.804 0.135 15.065
15001716 -115.465 32.808 9.19 1.9 -115.461 32.803 0.135 14.993
15001812 -115.464 32.807 9.29 1.8 -115.461 32.803 0.135 15.005
15009188 -115.469 32.814 9.30 1.8 -115.460 32.804 0.136 15.090
15009444 -115.468 32.813 9.32 2.0 -115.460 32.804 0.136 15.102
15009452 -115.468 32.813 9.27 1.9 -115.460 32.804 0.136 15.102
15017612 -115.462 32.811 8.80 2.2 -115.458 32.806 0.139 15.463
15017620 -115.461 32.808 8.78 1.9 -115.459 32.805 0.138 15.330
15017636 -115.464 32.813 9.34 3.0 -115.458 32.806 0.139 15.440
15017652 -115.464 32.814 8.97 1.6 -115.457 32.806 0.140 15.512
15017660 -115.460 32.808 9.03 1.8 -115.458 32.806 0.139 15.415
15017668 -115.464 32.815 8.94 1.9 -115.457 32.807 0.140 15.584
15017676 -115.459 32.806 8.99 1.8 -115.458 32.805 0.138 15.354
15017684 -115.465 32.816 8.79 2.3 -115.457 32.807 0.140 15.572
15017700 -115.466 32.815 9.41 1.4 -115.458 32.806 0.139 15.416
15017732 -115.458 32.805 8.94 1.5 -115.458 32.805 0.138 15.366
15017748 -115.465 32.816 9.30 1.5 -115.457 32.807 0.140 15.572
15017740 -115.466 32.816 9.07 2.0 -115.457 32.806 0.139 15.488
15017756 -115.458 32.804 8.82 2.4 -115.459 32.805 0.138 15.294
15017764 -115.459 32.807 9.08 2.8 -115.458 32.806 0.139 15.427
15017772 -115.458 32.804 8.91 1.9 -115.459 32.805 0.138 15.294
15017788 -115.459 32.804 8.72 1.4 -115.459 32.804 0.137 15.209
15017796 -115.459 32.807 8.87 1.7 -115.458 32.806 0.139 15.427
15017804 -115.458 32.805 8.83 1.8 -115.458 32.805 0.138 15.366
15017812 -115.456 32.803 9.21 1.3 -115.458 32.805 0.138 15.390
15017820 -115.456 32.802 8.87 1.4 -115.459 32.805 0.138 15.318
15017876 -115.464 32.811 9.52 1.5 -115.459 32.805 0.138 15.295
15017892 -115.456 32.801 8.84 2.7 -115.459 32.805 0.137 15.245
15017900 -115.455 32.800 8.94 1.6 -115.459 32.805 0.137 15.257
15017908 -115.454 32.800 9.02 2.0 -115.458 32.805 0.138 15.342
15017916 -115.454 32.799 9.00 1.6 -115.459 32.805 0.137 15.269
15017956 -115.457 32.803 9.26 1.5 -115.459 32.805 0.138 15.306
15018028 -115.456 32.802 9.21 1.6 -115.459 32.805 0.138 15.318
15018404 -115.458 32.804 9.09 2.3 -115.459 32.805 0.138 15.294
15018420 -115.457 32.802 8.96 1.4 -115.459 32.805 0.137 15.233
15018412 -115.458 32.805 8.94 3.0 -115.458 32.805 0.138 15.366
15018428 -115.456 32.802 9.24 1.7 -115.459 32.805 0.138 15.318
15018468 -115.462 32.808 9.31 1.8 -115.459 32.805 0.137 15.246
10981301 -115.463 32.817 9.59 1.2 -115.455 32.808 0.142 15.814
11036269 -115.448 32.792 9.00 1.8 -115.459 32.805 0.137 15.268
11036285 -115.450 32.792 9.58 2.4 -115.460 32.804 0.136 15.099
11036293 -115.448 32.791 8.94 1.9 -115.459 32.804 0.137 15.196
11036309 -115.448 32.792 8.39 2.1 -115.459 32.805 0.137 15.268
11036357 -115.450 32.795 9.08 1.5 -115.459 32.805 0.138 15.317
15079444 -115.451 32.795 8.90 2.0 -115.459 32.805 0.137 15.232
15079460 -115.451 32.795 9.02 1.6 -115.459 32.805 0.137 15.232
15079484 -115.451 32.795 9.07 1.6 -115.459 32.805 0.137 15.232
15079564 -115.452 32.797 8.90 1.6 -115.459 32.805 0.138 15.293
15084580 -115.471 32.813 8.34 1.6 -115.462 32.802 0.134 14.849
15103316 -115.448 32.793 8.45 1.3 -115.458 32.805 0.138 15.341
37015919 -115.463 32.805 9.25 1.1 -115.461 32.803 0.134 14.944
15105124 -115.462 32.805 9.18 1.5 -115.461 32.803 0.135 15.029
11101890 -115.453 32.798 9.21 1.5 -115.459 32.805 0.137 15.281
15165465 -115.505 32.755 10.03 1.4 -115.510 32.761 0.070 7.779
15178521 -115.504 32.754 10.01 1.8 -115.510 32.761 0.070 7.791
15178529 -115.503 32.753 10.05 2.1 -115.510 32.761 0.070 7.803
15180601 -115.520 32.769 9.79 1.5 -115.512 32.759 0.068 7.528
15224689 -115.500 32.755 10.21 2.9 -115.507 32.763 0.074 8.201
15224945 -115.500 32.755 10.12 1.7 -115.507 32.763 0.074 8.201
15239569 -115.450 32.794 9.65 1.7 -115.459 32.805 0.137 15.244
11207530 -115.467 32.818 9.68 1.7 -115.457 32.806 0.140 15.549
11207538 -115.467 32.817 9.37 2.1 -115.458 32.806 0.139 15.476
37104043 -115.468 32.819 9.54 2.1 -115.457 32.806 0.140 15.537
37104051 -115.466 32.816 9.23 2.0 -115.457 32.806 0.139 15.488
11207546 -115.467 32.818 9.41 2.8 -115.457 32.806 0.140 15.549
11207554 -115.468 32.819 9.47 2.0 -115.457 32.806 0.140 15.537
15280993 -115.466 32.812 9.58 1.2 -115.459 32.804 0.137 15.198
11249498 -115.459 32.813 9.54 1.7 -115.455 32.808 0.143 15.861
11249514 -115.459 32.814 9.53 2.3 -115.454 32.809 0.143 15.934
15295633 -115.471 32.817 9.52 1.2 -115.460 32.804 0.136 15.139
15335777 -115.470 32.815 8.16 1.6 -115.460 32.804 0.136 15.078
15341249 -115.470 32.816 9.36 1.4 -115.460 32.804 0.136 15.151
15398921 -115.551 32.720 12.96 1.3 -115.554 32.723 0.012 1.363
15442353 -115.499 32.750 9.51 2.8 -115.509 32.762 0.071 7.923
15442361 -115.500 32.751 9.70 1.7 -115.509 32.762 0.071 7.911
15442369 -115.499 32.749 9.45 1.5 -115.510 32.761 0.071 7.851
15442401 -115.499 32.749 9.46 2.1 -115.510 32.761 0.071 7.851
15442409 -115.499 32.749 9.51 2.2 -115.510 32.761 0.071 7.851
11412498 -115.455 32.806 8.70 1.7 -115.456 32.807 0.141 15.692
15467425 -115.466 32.811 9.05 1.8 -115.460 32.804 0.136 15.126
15467433 -115.467 32.811 9.05 1.2 -115.460 32.803 0.135 15.042
15467441 -115.466 32.810 9.24 1.5 -115.460 32.803 0.135 15.054
37211792 -115.470 32.812 8.42 1.7 -115.462 32.802 0.134 14.861
37215568 -115.450 32.801 9.25 1.5 -115.456 32.808 0.142 15.751
15511465 -115.462 32.811 8.70 2.5 -115.458 32.806 0.139 15.463
15511481 -115.465 32.816 9.06 2.0 -115.457 32.807 0.140 15.572
15511497 -115.465 32.816 9.17 1.7 -115.457 32.807 0.140 15.572
15511489 -115.464 32.815 9.09 2.6 -115.457 32.807 0.140 15.584
15511585 -115.462 32.810 9.03 2.4 -115.458 32.805 0.138 15.391
37236528 -115.452 32.801 8.64 1.2 -115.457 32.807 0.140 15.583
37236536 -115.453 32.801 8.71 1.7 -115.457 32.806 0.139 15.498
15520161 -115.455 32.800 9.09 1.8 -115.459 32.805 0.137 15.257
37249256 -115.503 32.754 10.13 1.7 -115.509 32.761 0.071 7.876
37259960 -115.452 32.790 9.11 1.1 -115.462 32.802 0.133 14.786
37266088 -115.514 32.761 9.57 1.2 -115.512 32.759 0.067 7.455
37043671 -115.521 32.769 9.84 1.3 -115.512 32.759 0.067 7.444
37043679 -115.521 32.770 9.86 1.5 -115.512 32.759 0.068 7.516
37285272 -115.463 32.810 7.77 1.9 -115.459 32.805 0.138 15.307
37300888 -115.464 32.807 9.19 1.1 -115.461 32.803 0.135 15.005
37303880 -115.464 32.818 9.02 1.4 -115.455 32.808 0.142 15.802
37309496 -115.452 32.797 9.23 1.6 -115.459 32.805 0.138 15.293
37309520 -115.452 32.796 9.22 1.9 -115.459 32.804 0.137 15.220
37309696 -115.451 32.796 8.85 1.6 -115.459 32.805 0.138 15.305
37309704 -115.451 32.796 9.02 1.2 -115.459 32.805 0.138 15.305
37309720 -115.452 32.797 8.94 1.4 -115.459 32.805 0.138 15.293
37309728 -115.452 32.797 8.87 1.6 -115.459 32.805 0.138 15.293
37234181 -115.452 32.797 8.93 1.6 -115.459 32.805 0.138 15.293
37309736 -115.453 32.798 8.90 1.7 -115.459 32.805 0.137 15.281
37309744 -115.453 32.798 9.05 1.8 -115.459 32.805 0.137 15.281
37309760 -115.451 32.795 9.07 1.0 -115.459 32.805 0.137 15.232
37309768 -115.451 32.796 9.29 3.2 -115.459 32.805 0.138 15.305
37309776 -115.454 32.799 8.83 2.2 -115.459 32.805 0.137 15.269
37309784 -115.454 32.799 9.07 2.1 -115.459 32.805 0.137 15.269
37309800 -115.450 32.794 9.03 2.4 -115.459 32.805 0.137 15.244
37310040 -115.455 32.801 9.20 1.7 -115.459 32.805 0.138 15.330
37311984 -115.459 32.807 9.04 2.0 -115.458 32.806 0.139 15.427
37312064 -115.459 32.807 8.88 1.5 -115.458 32.806 0.139 15.427
37312072 -115.459 32.806 9.09 2.4 -115.458 32.805 0.138 15.354
37312120 -115.458 32.804 9.26 1.8 -115.459 32.805 0.138 15.294
37312264 -115.456 32.802 9.11 1.5 -115.459 32.805 0.138 15.318
37312272 -115.457 32.803 9.10 2.2 -115.459 32.805 0.138 15.306
37099927 -115.519 32.769 10.08 2.3 -115.511 32.760 0.068 7.612
37339384 -115.499 32.755 9.83 1.9 -115.507 32.764 0.075 8.285
37150551 -115.452 32.790 9.17 1.3 -115.462 32.802 0.133 14.786
37379672 -115.465 32.808 9.19 1.4 -115.461 32.803 0.135 14.993
37131836 -115.465 32.808 9.14 1.9 -115.461 32.803 0.135 14.993
37379824 -115.465 32.808 9.06 1.6 -115.461 32.803 0.135 14.993
37379928 -115.466 32.809 9.12 1.5 -115.461 32.803 0.135 14.981
37380400 -115.462 32.804 9.21 2.0 -115.461 32.803 0.135 14.956
37380560 -115.461 32.803 9.43 1.9 -115.461 32.803 0.135 14.968
37387824 -115.453 32.790 9.09 1.2 -115.463 32.801 0.132 14.702
37387840 -115.453 32.790 9.06 1.8 -115.463 32.801 0.132 14.702
37192951 -115.496 32.753 8.81 1.5 -115.506 32.764 0.075 8.394
37211847 -115.451 32.791 9.76 1.1 -115.461 32.803 0.134 14.943
37237935 -115.453 32.798 8.58 2.1 -115.459 32.805 0.137 15.281
37246047 -115.464 32.819 9.28 1.8 -115.455 32.808 0.143 15.874
37246055 -115.463 32.817 9.21 1.3 -115.455 32.808 0.142 15.814
37246079 -115.465 32.821 8.90 1.0 -115.454 32.809 0.143 15.935
37264031 -115.455 32.806 9.09 1.5 -115.456 32.807 0.141 15.692
37522424 -115.469 32.815 9.15 1.2 -115.460 32.804 0.136 15.163
37522432 -115.470 32.816 9.39 2.0 -115.460 32.804 0.136 15.151
37323831 -115.506 32.761 10.65 1.4 -115.508 32.763 0.073 8.130
37567880 -115.459 32.812 8.95 2.5 -115.455 32.808 0.142 15.789
37140492 -115.457 32.809 9.11 2.0 -115.456 32.808 0.142 15.740
37567920 -115.458 32.811 9.05 1.8 -115.455 32.808 0.142 15.801
37567952 -115.460 32.813 8.72 1.7 -115.455 32.808 0.142 15.777
37568312 -115.461 32.814 8.83 1.6 -115.456 32.808 0.142 15.765
37568448 -115.461 32.815 8.93 1.9 -115.455 32.808 0.142 15.838
37568576 -115.461 32.815 9.17 1.7 -115.455 32.808 0.142 15.838
37568584 -115.460 32.814 9.03 1.6 -115.455 32.808 0.143 15.849
37568600 -115.462 32.816 8.85 1.7 -115.455 32.808 0.142 15.826
37568624 -115.463 32.817 9.01 1.9 -115.455 32.808 0.142 15.814
37568632 -115.462 32.817 8.85 1.8 -115.455 32.808 0.143 15.898
37568640 -115.462 32.816 8.69 1.8 -115.455 32.808 0.142 15.826
37568648 -115.462 32.816 9.05 1.8 -115.455 32.808 0.142 15.826
37568656 -115.461 32.815 8.96 2.0 -115.455 32.808 0.142 15.838
37568680 -115.460 32.814 9.10 1.6 -115.455 32.808 0.143 15.849
37140524 -115.461 32.815 9.03 1.3 -115.455 32.808 0.142 15.838
37140532 -115.460 32.814 9.57 1.6 -115.455 32.808 0.143 15.849
37568704 -115.460 32.814 9.57 1.9 -115.455 32.808 0.143 15.849
37568720 -115.459 32.812 8.82 1.7 -115.455 32.808 0.142 15.789
37568736 -115.465 32.821 8.60 2.1 -115.454 32.809 0.143 15.935
37568792 -115.466 32.822 8.54 1.4 -115.454 32.809 0.143 15.923
37569256 -115.469 32.813 7.15 1.9 -115.461 32.803 0.135 15.018
37573808 -115.452 32.791 9.09 2.1 -115.462 32.802 0.134 14.858
37573904 -115.452 32.791 9.04 2.3 -115.462 32.802 0.134 14.858
37573920 -115.450 32.790 9.12 1.6 -115.461 32.803 0.134 14.955
37573944 -115.451 32.791 9.08 2.8 -115.461 32.803 0.134 14.943
37574088 -115.451 32.791 8.95 1.4 -115.461 32.803 0.134 14.943
37574240 -115.506 32.759 9.83 1.5 -115.509 32.762 0.072 7.985
37574920 -115.451 32.791 9.02 1.5 -115.461 32.803 0.134 14.943
37577864 -115.451 32.793 9.14 1.2 -115.460 32.804 0.136 15.088
37578104 -115.451 32.792 9.08 1.2 -115.461 32.803 0.135 15.015
37579160 -115.450 32.790 9.71 1.5 -115.461 32.803 0.134 14.955
37367215 -115.450 32.789 9.64 1.4 -115.462 32.802 0.134 14.882
37367823 -115.450 32.790 9.81 1.6 -115.461 32.803 0.134 14.955
37367895 -115.450 32.790 9.69 2.7 -115.461 32.803 0.134 14.955
37367911 -115.451 32.790 9.61 1.2 -115.462 32.802 0.134 14.870
37367967 -115.451 32.791 9.77 1.5 -115.461 32.803 0.134 14.943
37368031 -115.451 32.791 9.79 1.4 -115.461 32.803 0.134 14.943
37370783 -115.452 32.792 9.60 1.4 -115.461 32.803 0.134 14.931
37389031 -115.471 32.817 9.40 1.9 -115.460 32.804 0.136 15.139
37419199 -115.467 32.812 9.11 1.3 -115.460 32.804 0.136 15.114
37640120 -115.449 32.794 9.65 1.2 -115.459 32.805 0.138 15.329
37475607 -115.454 32.800 9.09 1.4 -115.458 32.805 0.138 15.342
37475623 -115.454 32.800 9.12 0.9 -115.458 32.805 0.138 15.342
37475631 -115.454 32.800 9.07 1.9 -115.458 32.805 0.138 15.342
37475775 -115.455 32.800 9.15 1.2 -115.459 32.805 0.137 15.257
37476111 -115.454 32.799 9.12 1.7 -115.459 32.805 0.137 15.269
37476207 -115.455 32.801 9.31 1.5 -115.459 32.805 0.138 15.330
37476743 -115.454 32.800 8.94 1.7 -115.458 32.805 0.138 15.342
37742016 -115.452 32.804 9.15 1.4 -115.455 32.808 0.142 15.800
37769648 -115.464 32.807 9.19 1.4 -115.461 32.803 0.135 15.005
37771608 -115.460 32.802 9.12 1.8 -115.461 32.803 0.135 14.980
37580367 -115.464 32.813 9.21 1.7 -115.458 32.806 0.139 15.440
37585319 -115.468 32.813 9.14 1.4 -115.460 32.804 0.136 15.102
37822344 -115.470 32.811 8.34 1.6 -115.462 32.802 0.133 14.788
37822352 -115.470 32.811 8.28 1.8 -115.462 32.802 0.133 14.788
37822360 -115.470 32.812 8.27 1.5 -115.462 32.802 0.134 14.861
37822368 -115.471 32.813 8.26 1.6 -115.462 32.802 0.134 14.849
37826896 -115.449 32.793 9.24 2.3 -115.459 32.805 0.137 15.256
37827576 -115.448 32.791 9.28 1.9 -115.459 32.804 0.137 15.196
37827752 -115.448 32.793 9.09 1.4 -115.458 32.805 0.138 15.341
37638263 -115.551 32.717 12.27 2.1 -115.555 32.722 0.010 1.146
37638271 -115.552 32.718 12.17 1.7 -115.555 32.722 0.010 1.134
37157924 -115.551 32.718 12.09 1.5 -115.555 32.722 0.011 1.218
37643711 -115.450 32.799 9.09 1.2 -115.457 32.807 0.140 15.607
37928240 -115.460 32.808 9.40 1.2 -115.458 32.806 0.139 15.415
37928592 -115.459 32.806 9.36 1.1 -115.458 32.805 0.138 15.354
37726847 -115.467 32.818 9.13 1.6 -115.457 32.806 0.140 15.549
37726871 -115.467 32.818 9.47 1.2 -115.457 32.806 0.140 15.549
37163204 -115.468 32.818 9.22 1.2 -115.458 32.806 0.139 15.464
37726879 -115.467 32.817 9.18 1.5 -115.458 32.806 0.139 15.476
37726895 -115.466 32.817 9.20 3.0 -115.457 32.806 0.140 15.561
37726975 -115.468 32.820 9.21 1.3 -115.457 32.807 0.140 15.609
37726983 -115.466 32.817 9.39 1.4 -115.457 32.806 0.140 15.561
37727007 -115.467 32.818 9.25 3.0 -115.457 32.806 0.140 15.549
37727015 -115.468 32.820 8.90 1.7 -115.457 32.807 0.140 15.609
37163212 -115.467 32.819 9.05 1.0 -115.457 32.807 0.140 15.621
37727063 -115.466 32.815 9.46 1.3 -115.458 32.806 0.139 15.416
37396525 -115.465 32.815 9.45 1.3 -115.457 32.806 0.139 15.500
37727071 -115.466 32.817 8.93 1.5 -115.457 32.806 0.140 15.561
37727087 -115.467 32.816 9.48 1.2 -115.458 32.806 0.139 15.404
37727095 -115.466 32.817 9.00 1.3 -115.457 32.806 0.140 15.561
37727103 -115.466 32.817 8.72 1.8 -115.457 32.806 0.140 15.561
37727111 -115.466 32.816 8.90 1.8 -115.457 32.806 0.139 15.488
37727119 -115.465 32.816 8.82 1.7 -115.457 32.807 0.140 15.572
37727127 -115.466 32.816 9.52 1.9 -115.457 32.806 0.139 15.488
37727159 -115.465 32.815 8.90 1.1 -115.457 32.806 0.139 15.500
37727175 -115.464 32.815 8.86 1.3 -115.457 32.807 0.140 15.584
37727215 -115.463 32.813 8.77 1.5 -115.457 32.806 0.140 15.524
37163220 -115.463 32.813 8.82 1.7 -115.457 32.806 0.140 15.524
37730639 -115.461 32.809 9.13 1.3 -115.458 32.806 0.139 15.403
37730671 -115.461 32.809 9.11 1.9 -115.458 32.806 0.139 15.403
37730703 -115.461 32.809 9.15 2.4 -115.458 32.806 0.139 15.403
37730711 -115.461 32.809 9.02 1.4 -115.458 32.806 0.139 15.403
37730751 -115.462 32.810 9.07 2.9 -115.458 32.805 0.138 15.391
37730759 -115.461 32.810 8.80 1.7 -115.458 32.806 0.139 15.475
37730775 -115.463 32.813 9.12 1.9 -115.457 32.806 0.140 15.524
37396573 -115.464 32.814 8.99 1.9 -115.457 32.806 0.140 15.512
37730783 -115.464 32.815 8.85 3.2 -115.457 32.807 0.140 15.584
37730799 -115.462 32.811 8.69 1.4 -115.458 32.806 0.139 15.463
37163228 -115.463 32.812 8.53 1.4 -115.458 32.806 0.139 15.451
37730807 -115.460 32.807 8.88 1.4 -115.458 32.805 0.138 15.342
37730823 -115.459 32.807 8.83 2.7 -115.458 32.806 0.139 15.427
37163236 -115.459 32.806 9.03 2.4 -115.458 32.805 0.138 15.354
37396581 -115.458 32.805 8.97 1.9 -115.458 32.805 0.138 15.366
37163388 -115.461 32.809 8.82 1.1 -115.458 32.806 0.139 15.403
37731999 -115.461 32.809 8.86 1.4 -115.458 32.806 0.139 15.403
37732207 -115.457 32.803 8.81 1.2 -115.459 32.805 0.138 15.306
37732351 -115.456 32.802 9.11 2.0 -115.459 32.805 0.138 15.318
37732359 -115.456 32.802 9.01 2.4 -115.459 32.805 0.138 15.318
37732367 -115.455 32.801 9.01 2.1 -115.459 32.805 0.138 15.330
37732383 -115.457 32.803 9.24 1.8 -115.459 32.805 0.138 15.306
37732903 -115.457 32.803 9.14 1.2 -115.459 32.805 0.138 15.306
37758631 -115.499 32.751 10.17 1.6 -115.509 32.762 0.072 7.996
38037336 -115.464 32.818 8.09 1.4 -115.455 32.808 0.142 15.802
37805647 -115.450 32.789 9.16 1.2 -115.462 32.802 0.134 14.882
37400437 -115.450 32.789 9.12 0.9 -115.462 32.802 0.134 14.882
37822799 -115.463 32.806 9.06 1.6 -115.461 32.803 0.135 15.017
37897727 -115.458 32.802 6.74 1.8 -115.460 32.804 0.136 15.149
37900087 -115.463 32.806 9.19 1.4 -115.461 32.803 0.135 15.017
37912239 -115.454 32.789 8.69 1.3 -115.464 32.801 0.131 14.545
38147104 -115.453 32.787 8.73 1.7 -115.464 32.800 0.130 14.484
38147880 -115.454 32.786 8.97 1.5 -115.465 32.799 0.129 14.327
38171360 -115.453 32.795 9.17 1.7 -115.460 32.804 0.135 15.064
37943991 -115.501 32.751 10.05 2.0 -115.510 32.761 0.070 7.827
37271122 -115.462 32.809 7.89 1.5 -115.459 32.805 0.138 15.319
37276842 -115.467 32.812 9.47 1.2 -115.460 32.804 0.136 15.114
38226880 -115.504 32.759 10.80 1.7 -115.507 32.763 0.073 8.153
38241872 -115.467 32.813 9.05 1.3 -115.460 32.804 0.137 15.186
38259440 -115.469 32.814 9.06 1.5 -115.460 32.804 0.136 15.090
37365274 -115.458 32.804 9.24 1.0 -115.459 32.805 0.138 15.294
37378506 -115.453 32.799 9.23 1.9 -115.458 32.805 0.138 15.353
37378618 -115.453 32.797 9.06 1.7 -115.459 32.804 0.137 15.209
37378674 -115.453 32.798 8.97 2.5 -115.459 32.805 0.137 15.281
37378690 -115.454 32.800 8.79 1.3 -115.458 32.805 0.138 15.342
37378682 -115.452 32.797 8.93 2.4 -115.459 32.805 0.138 15.293
37378706 -115.451 32.796 9.06 1.7 -115.459 32.805 0.138 15.305
37378714 -115.451 32.796 9.07 1.6 -115.459 32.805 0.138 15.305
37378730 -115.450 32.795 9.28 1.6 -115.459 32.805 0.138 15.317
37378738 -115.451 32.796 9.02 2.6 -115.459 32.805 0.138 15.305
37378746 -115.453 32.799 9.05 2.1 -115.458 32.805 0.138 15.353
37378754 -115.449 32.794 9.15 1.9 -115.459 32.805 0.138 15.329
37378794 -115.449 32.794 9.08 2.5 -115.459 32.805 0.138 15.329
38316072 -115.454 32.800 9.23 1.1 -115.458 32.805 0.138 15.342
38317152 -115.452 32.800 8.70 1.6 -115.457 32.806 0.139 15.510
37393666 -115.462 32.804 9.17 2.4 -115.461 32.803 0.135 14.956
38146191 -115.464 32.820 10.06 1.3 -115.454 32.809 0.143 15.947
38412288 -115.450 32.789 9.35 1.7 -115.462 32.802 0.134 14.882
38412776 -115.503 32.758 10.79 1.8 -115.507 32.763 0.073 8.165
38424224 -115.459 32.813 9.16 1.5 -115.455 32.808 0.143 15.861
38424232 -115.459 32.813 9.19 1.8 -115.455 32.808 0.143 15.861
38281207 -115.465 32.820 9.24 1.3 -115.455 32.808 0.143 15.862
38615192 -115.453 32.794 9.48 1.5 -115.461 32.803 0.135 14.991
38434303 -115.453 32.804 9.09 1.7 -115.456 32.807 0.141 15.716
38434319 -115.452 32.803 9.07 1.3 -115.456 32.807 0.141 15.728
38435063 -115.452 32.805 9.40 1.5 -115.455 32.808 0.143 15.872
39018032 -115.457 32.802 9.46 1.4 -115.459 32.805 0.137 15.233
38813519 -115.455 32.805 8.69 2.2 -115.457 32.807 0.140 15.619
38813983 -115.455 32.804 8.54 1.4 -115.457 32.806 0.140 15.547
38814087 -115.455 32.806 9.03 1.6 -115.456 32.807 0.141 15.692
38814095 -115.455 32.806 8.82 1.7 -115.456 32.807 0.141 15.692
38814103 -115.456 32.807 8.91 1.4 -115.456 32.807 0.141 15.680
38814367 -115.454 32.805 8.93 1.0 -115.456 32.807 0.141 15.704
37426741 -115.454 32.804 8.94 1.7 -115.456 32.807 0.141 15.631
38814647 -115.460 32.806 9.25 1.2 -115.459 32.805 0.137 15.270
38814663 -115.459 32.804 9.23 2.3 -115.459 32.804 0.137 15.209
38815215 -115.459 32.804 9.08 1.5 -115.459 32.804 0.137 15.209
38815255 -115.458 32.804 9.01 1.4 -115.459 32.805 0.138 15.294
39132800 -115.469 32.819 8.32 1.2 -115.458 32.806 0.139 15.452
38234074 -115.567 32.735 11.69 1.5 -115.556 32.722 0.010 1.100
39026671 -115.463 32.806 9.18 2.3 -115.461 32.803 0.135 15.017
39028311 -115.469 32.809 8.75 1.5 -115.463 32.802 0.132 14.728
39089095 -115.452 32.788 8.60 2.0 -115.463 32.801 0.132 14.641
39089127 -115.449 32.792 8.93 1.8 -115.460 32.804 0.137 15.184
39089135 -115.449 32.791 8.93 1.6 -115.460 32.804 0.136 15.111
39089143 -115.449 32.791 8.80 1.6 -115.460 32.804 0.136 15.111
39089167 -115.449 32.791 8.96 1.9 -115.460 32.804 0.136 15.111
39089175 -115.450 32.793 8.88 1.5 -115.460 32.804 0.136 15.172
