ID lon[deg] lat[deg] depth[km] mag[ML] lon_proj[deg] lat_proj[deg] dist_proj[deg] dist_km_proj[deg]
37618752 -115.604 32.837 10.52 1.2 -115.597 32.829 0.044 4.874
37418239 -115.582 32.820 10.68 1.3 -115.592 32.832 0.049 5.498
37438319 -115.610 32.839 10.24 1.2 -115.599 32.826 0.041 4.512
37811896 -115.603 32.826 9.59 1.6 -115.602 32.824 0.037 4.161
37646495 -115.604 32.837 10.41 1.3 -115.597 32.829 0.044 4.874
37646503 -115.604 32.836 10.40 1.9 -115.597 32.828 0.043 4.801
37646511 -115.604 32.837 10.36 1.3 -115.597 32.829 0.044 4.874
37646567 -115.604 32.836 10.40 1.6 -115.597 32.828 0.043 4.801
37646575 -115.605 32.837 10.33 2.1 -115.597 32.828 0.043 4.789
37646591 -115.603 32.837 10.33 3.0 -115.596 32.829 0.045 4.958
37646599 -115.603 32.836 10.34 2.0 -115.597 32.829 0.044 4.886
37646607 -115.603 32.836 10.37 2.1 -115.597 32.829 0.044 4.886
37646615 -115.606 32.836 10.24 2.1 -115.598 32.827 0.042 4.632
37646623 -115.606 32.836 10.23 1.2 -115.598 32.827 0.042 4.632
37646631 -115.606 32.836 10.13 1.5 -115.598 32.827 0.042 4.632
37646663 -115.607 32.838 10.31 1.1 -115.598 32.827 0.042 4.693
37646687 -115.602 32.836 10.43 1.8 -115.596 32.829 0.045 4.970
37646887 -115.609 32.839 10.27 2.1 -115.599 32.827 0.041 4.597
37647063 -115.607 32.839 10.52 1.4 -115.597 32.828 0.043 4.765
37647095 -115.606 32.839 10.54 1.2 -115.597 32.828 0.044 4.850
37647103 -115.606 32.835 10.12 1.2 -115.599 32.827 0.041 4.560
37647191 -115.605 32.839 10.64 1.5 -115.596 32.829 0.044 4.934
37662887 -115.602 32.831 9.96 1.3 -115.599 32.827 0.041 4.608
37394773 -115.602 32.831 9.99 1.1 -115.599 32.827 0.041 4.608
37762327 -115.611 32.839 10.17 1.6 -115.600 32.826 0.040 4.428
37762335 -115.611 32.839 10.16 1.2 -115.600 32.826 0.040 4.428
37762383 -115.610 32.839 10.19 1.8 -115.599 32.826 0.041 4.512
37762399 -115.610 32.839 10.16 1.7 -115.599 32.826 0.041 4.512
37762455 -115.608 32.838 10.27 1.2 -115.599 32.827 0.041 4.609
37762463 -115.608 32.839 10.24 2.2 -115.598 32.827 0.042 4.681
37762575 -115.605 32.838 10.69 1.4 -115.597 32.828 0.044 4.862
37765127 -115.603 32.837 10.72 1.0 -115.596 32.829 0.045 4.958
37765479 -115.604 32.836 10.47 1.5 -115.597 32.828 0.043 4.801
37765487 -115.605 32.837 10.57 1.1 -115.597 32.828 0.043 4.789
37765839 -115.604 32.837 10.71 1.1 -115.597 32.829 0.044 4.874
37766287 -115.606 32.838 10.57 2.2 -115.597 32.828 0.043 4.777
37766295 -115.604 32.837 10.50 1.7 -115.597 32.829 0.044 4.874
37766303 -115.603 32.837 10.72 1.4 -115.596 32.829 0.045 4.958
38007144 -115.601 32.834 10.58 2.3 -115.597 32.829 0.044 4.909
37827527 -115.588 32.828 10.73 1.2 -115.592 32.833 0.050 5.572
38220952 -115.603 32.818 8.72 1.3 -115.606 32.821 0.032 3.582
38220968 -115.603 32.818 8.71 2.3 -115.606 32.821 0.032 3.582
38221264 -115.602 32.818 8.77 2.0 -115.605 32.821 0.033 3.666
38221272 -115.601 32.818 8.71 1.7 -115.604 32.822 0.034 3.750
38221288 -115.601 32.817 8.74 1.2 -115.605 32.822 0.033 3.678
38221320 -115.601 32.817 8.69 2.2 -115.605 32.822 0.033 3.678
38221328 -115.602 32.818 8.71 1.5 -115.605 32.821 0.033 3.666
38221344 -115.600 32.817 8.69 1.5 -115.604 32.822 0.034 3.762
38221368 -115.601 32.817 8.66 1.4 -115.605 32.822 0.033 3.678
38348920 -115.598 32.836 10.87 1.1 -115.594 32.831 0.048 5.307
38422872 -115.607 32.816 9.67 1.0 -115.609 32.818 0.028 3.099
38422880 -115.608 32.816 9.69 1.4 -115.609 32.818 0.027 3.015
38423152 -115.606 32.815 9.67 1.7 -115.609 32.818 0.028 3.111
38423488 -115.606 32.815 9.65 1.3 -115.609 32.818 0.028 3.111
38423496 -115.606 32.815 9.63 1.2 -115.609 32.818 0.028 3.111
38424384 -115.606 32.815 9.65 1.9 -115.609 32.818 0.028 3.111
37609418 -115.594 32.834 10.91 1.3 -115.592 32.832 0.049 5.500
38986872 -115.585 32.822 10.91 1.5 -115.593 32.832 0.048 5.390
38848631 -115.584 32.825 10.93 1.6 -115.591 32.833 0.051 5.692
38848991 -115.585 32.825 10.89 1.4 -115.592 32.833 0.050 5.607
39090111 -115.604 32.829 9.98 1.3 -115.601 32.825 0.039 4.294
38475586 -115.591 32.814 9.51 1.2 -115.601 32.825 0.039 4.304
39336143 -115.601 32.820 10.06 1.2 -115.603 32.823 0.035 3.895
38695610 -115.599 32.826 9.56 1.1 -115.599 32.826 0.040 4.499
39447439 -115.588 32.823 10.16 1.5 -115.594 32.831 0.047 5.209
39728256 -115.597 32.835 10.84 1.4 -115.594 32.831 0.048 5.319
39728264 -115.596 32.835 10.86 1.2 -115.593 32.832 0.049 5.404
40178896 -115.598 32.836 10.89 1.3 -115.594 32.831 0.048 5.307
40178912 -115.598 32.836 10.89 1.2 -115.594 32.831 0.048 5.307
40178920 -115.598 32.836 10.88 1.2 -115.594 32.831 0.048 5.307
40201952 -115.595 32.820 9.54 1.4 -115.600 32.826 0.040 4.401
40202008 -115.597 32.826 9.76 1.3 -115.598 32.827 0.042 4.667
37489893 -115.597 32.825 9.60 1.4 -115.599 32.827 0.041 4.595
37489901 -115.596 32.825 9.67 1.3 -115.598 32.827 0.042 4.679
40202080 -115.597 32.823 9.44 1.0 -115.600 32.826 0.040 4.450
40202432 -115.588 32.818 9.77 1.8 -115.597 32.828 0.044 4.847
39971687 -115.593 32.824 9.81 1.8 -115.597 32.828 0.044 4.860
