ID lon[deg] lat[deg] depth[km] mag[ML] lon_proj[deg] lat_proj[deg] dist_proj[deg] dist_km_proj[deg]
37475567 -115.570 32.802 11.03 1.1 -115.570 32.802 0.083 9.200
37475671 -115.571 32.802 10.98 1.2 -115.571 32.802 0.082 9.139
37575607 -115.570 32.802 11.56 1.1 -115.570 32.802 0.083 9.200
37646495 -115.604 32.837 10.41 1.3 -115.597 32.842 0.035 3.870
37646511 -115.604 32.837 10.36 1.3 -115.597 32.842 0.035 3.870
37646591 -115.603 32.837 10.33 3.0 -115.596 32.841 0.035 3.931
37646599 -115.603 32.836 10.34 2.0 -115.596 32.841 0.036 4.024
37646607 -115.603 32.836 10.37 2.1 -115.596 32.841 0.036 4.024
37646687 -115.602 32.836 10.43 1.8 -115.596 32.840 0.037 4.085
37647191 -115.605 32.839 10.64 1.5 -115.598 32.844 0.033 3.623
37729263 -115.569 32.801 11.52 1.1 -115.569 32.801 0.084 9.354
37765127 -115.603 32.837 10.72 1.0 -115.596 32.841 0.035 3.931
37765839 -115.604 32.837 10.71 1.1 -115.597 32.842 0.035 3.870
37766295 -115.604 32.837 10.50 1.7 -115.597 32.842 0.035 3.870
37766303 -115.603 32.837 10.72 1.4 -115.596 32.841 0.035 3.931
38007144 -115.601 32.834 10.58 2.3 -115.594 32.838 0.039 4.332
37827527 -115.588 32.828 10.73 1.2 -115.588 32.828 0.051 5.684
38109000 -115.564 32.793 10.21 1.8 -115.564 32.793 0.094 10.402
37910679 -115.578 32.815 11.15 1.8 -115.579 32.815 0.067 7.503
37910759 -115.579 32.819 11.08 1.5 -115.581 32.818 0.064 7.070
38170976 -115.558 32.774 10.38 1.4 -115.554 32.777 0.113 12.534
38201048 -115.571 32.793 9.61 1.1 -115.566 32.796 0.090 9.974
38201056 -115.571 32.793 9.60 1.3 -115.566 32.796 0.090 9.974
38348920 -115.598 32.836 10.87 1.1 -115.594 32.838 0.039 4.330
38358864 -115.560 32.801 9.39 1.6 -115.567 32.797 0.089 9.904
37609418 -115.594 32.834 10.91 1.3 -115.592 32.835 0.043 4.760
38615624 -115.569 32.788 8.66 1.5 -115.564 32.792 0.095 10.561
38986872 -115.585 32.822 10.91 1.5 -115.584 32.823 0.058 6.425
38848631 -115.584 32.825 10.93 1.6 -115.585 32.824 0.056 6.208
38848991 -115.585 32.825 10.89 1.4 -115.585 32.825 0.055 6.146
38248122 -115.573 32.805 11.29 1.1 -115.573 32.805 0.079 8.738
38253994 -115.574 32.806 11.28 1.7 -115.573 32.806 0.077 8.584
37430981 -115.574 32.806 11.34 1.6 -115.573 32.806 0.077 8.584
39227664 -115.572 32.803 11.20 1.4 -115.571 32.803 0.081 8.985
39227672 -115.572 32.803 11.12 1.1 -115.571 32.803 0.081 8.985
39230368 -115.571 32.805 11.44 1.3 -115.572 32.804 0.080 8.860
39230376 -115.571 32.805 11.45 1.3 -115.572 32.804 0.080 8.860
39008695 -115.575 32.804 11.01 1.3 -115.573 32.806 0.078 8.708
39017399 -115.568 32.800 11.33 1.2 -115.569 32.800 0.086 9.508
39017703 -115.568 32.800 11.28 1.2 -115.569 32.800 0.086 9.508
39069455 -115.568 32.802 11.69 0.9 -115.570 32.801 0.084 9.322
39110399 -115.570 32.802 11.47 1.3 -115.570 32.802 0.083 9.200
37438989 -115.571 32.802 11.49 0.9 -115.571 32.802 0.082 9.139
39110407 -115.571 32.802 11.50 1.6 -115.571 32.802 0.082 9.139
39126007 -115.571 32.803 11.53 1.3 -115.571 32.803 0.081 9.046
37440645 -115.571 32.803 11.57 1.5 -115.571 32.803 0.081 9.046
39126015 -115.571 32.803 11.50 1.4 -115.571 32.803 0.081 9.046
39126023 -115.571 32.804 11.45 1.6 -115.571 32.804 0.081 8.953
39126031 -115.573 32.805 11.38 1.5 -115.573 32.805 0.079 8.738
39223599 -115.577 32.806 10.96 1.2 -115.574 32.808 0.076 8.400
39223663 -115.576 32.806 10.96 1.5 -115.574 32.807 0.076 8.461
39446135 -115.569 32.801 11.53 1.3 -115.569 32.801 0.084 9.354
37303996 -115.569 32.801 11.54 1.2 -115.569 32.801 0.084 9.354
39446143 -115.569 32.801 11.52 1.2 -115.569 32.801 0.084 9.354
39446151 -115.569 32.801 11.55 1.3 -115.569 32.801 0.084 9.354
39447439 -115.588 32.823 10.16 1.5 -115.585 32.825 0.055 6.149
39728256 -115.597 32.835 10.84 1.4 -115.594 32.837 0.040 4.484
39728264 -115.596 32.835 10.86 1.2 -115.593 32.837 0.041 4.545
39658927 -115.575 32.807 11.21 1.4 -115.574 32.808 0.076 8.430
39909200 -115.570 32.802 11.56 1.8 -115.570 32.802 0.083 9.200
39909216 -115.570 32.802 11.59 1.6 -115.570 32.802 0.083 9.200
39909224 -115.570 32.803 11.63 1.5 -115.571 32.803 0.082 9.107
39909232 -115.569 32.802 11.60 1.4 -115.570 32.801 0.083 9.261
37326068 -115.568 32.807 12.26 1.1 -115.572 32.804 0.080 8.858
40178896 -115.598 32.836 10.89 1.3 -115.594 32.838 0.039 4.330
40178912 -115.598 32.836 10.89 1.2 -115.594 32.838 0.039 4.330
40178920 -115.598 32.836 10.88 1.2 -115.594 32.838 0.039 4.330
37489901 -115.596 32.825 9.67 1.3 -115.589 32.830 0.049 5.474
40202432 -115.588 32.818 9.77 1.8 -115.583 32.821 0.059 6.613
39971687 -115.593 32.824 9.81 1.8 -115.587 32.828 0.052 5.750
