ID lon[deg] lat[deg] depth[km] mag[ML] lon_proj[deg] lat_proj[deg] dist_proj[deg] dist_km_proj[deg]
37263360 -115.431 32.767 10.07 1.7 -115.438 32.775 0.135 15.056
37263368 -115.431 32.768 10.04 1.9 -115.438 32.776 0.136 15.128
37263616 -115.431 32.769 9.78 2.5 -115.437 32.776 0.137 15.201
37263640 -115.432 32.769 10.03 2.5 -115.438 32.776 0.136 15.116
37263648 -115.433 32.770 10.04 1.7 -115.438 32.776 0.136 15.105
37263664 -115.435 32.773 9.90 1.6 -115.437 32.776 0.136 15.153
37263688 -115.434 32.771 9.81 1.1 -115.438 32.775 0.136 15.093
37263720 -115.434 32.772 9.77 1.8 -115.437 32.776 0.136 15.165
37263752 -115.435 32.773 9.74 1.4 -115.437 32.776 0.136 15.153
37264320 -115.432 32.769 9.90 1.1 -115.438 32.776 0.136 15.116
37264616 -115.443 32.775 9.27 1.3 -115.441 32.773 0.132 14.623
37127356 -115.443 32.774 9.18 1.6 -115.442 32.772 0.131 14.551
37065831 -115.438 32.766 7.34 1.5 -115.443 32.771 0.129 14.393
37068087 -115.434 32.769 8.92 1.3 -115.439 32.775 0.134 14.948
37308784 -115.438 32.769 8.50 1.7 -115.441 32.773 0.131 14.610
37308912 -115.435 32.763 8.62 1.1 -115.442 32.772 0.130 14.429
37315520 -115.438 32.769 9.45 2.0 -115.441 32.773 0.131 14.610
37109591 -115.434 32.765 9.54 1.9 -115.441 32.773 0.132 14.658
37354136 -115.437 32.776 9.62 1.5 -115.437 32.776 0.137 15.202
37380488 -115.440 32.778 9.59 1.6 -115.438 32.775 0.136 15.094
37380496 -115.440 32.778 9.62 1.7 -115.438 32.775 0.136 15.094
37396480 -115.429 32.760 9.90 1.5 -115.440 32.773 0.132 14.718
37396688 -115.434 32.768 8.68 1.5 -115.439 32.774 0.134 14.875
37396704 -115.434 32.768 8.79 1.4 -115.439 32.774 0.134 14.875
37397224 -115.449 32.785 9.62 1.5 -115.440 32.774 0.133 14.841
37404584 -115.483 32.737 9.42 1.4 -115.483 32.737 0.076 8.496
37207271 -115.442 32.773 9.49 1.8 -115.441 32.772 0.131 14.563
37207279 -115.442 32.773 9.42 2.1 -115.441 32.772 0.131 14.563
37207295 -115.441 32.772 9.44 1.9 -115.441 32.772 0.131 14.575
37208087 -115.488 32.750 9.63 1.4 -115.479 32.740 0.081 9.016
37234775 -115.435 32.763 9.43 1.8 -115.442 32.772 0.130 14.429
37234823 -115.435 32.762 9.38 2.0 -115.443 32.771 0.129 14.356
37234839 -115.435 32.762 9.31 1.6 -115.443 32.771 0.129 14.356
37245775 -115.450 32.786 9.08 1.5 -115.440 32.774 0.133 14.829
37252727 -115.427 32.762 10.82 1.6 -115.438 32.775 0.135 15.031
37252831 -115.445 32.775 9.52 1.6 -115.442 32.772 0.130 14.454
37474336 -115.439 32.771 9.16 1.0 -115.441 32.773 0.132 14.671
37279239 -115.435 32.780 9.70 1.4 -115.434 32.779 0.141 15.660
37280167 -115.434 32.777 9.62 1.7 -115.435 32.778 0.140 15.527
37280183 -115.434 32.778 9.62 1.8 -115.434 32.778 0.140 15.600
37280535 -115.433 32.776 9.41 2.5 -115.435 32.778 0.140 15.539
37280543 -115.436 32.780 9.34 2.5 -115.435 32.778 0.140 15.576
37280551 -115.434 32.777 9.39 1.3 -115.435 32.778 0.140 15.527
37280575 -115.431 32.775 10.02 1.5 -115.434 32.779 0.141 15.635
37280583 -115.437 32.781 9.18 1.6 -115.435 32.778 0.140 15.564
37280647 -115.441 32.785 9.12 1.3 -115.435 32.778 0.140 15.516
37280671 -115.431 32.775 9.97 1.5 -115.434 32.779 0.141 15.635
37280719 -115.431 32.774 9.97 2.5 -115.435 32.778 0.140 15.563
37280735 -115.442 32.787 9.17 1.8 -115.435 32.778 0.140 15.577
37280751 -115.443 32.788 9.00 1.9 -115.435 32.778 0.140 15.565
37280831 -115.431 32.774 9.66 1.6 -115.435 32.778 0.140 15.563
37498512 -115.430 32.772 10.19 1.7 -115.435 32.778 0.139 15.503
37501472 -115.440 32.790 9.86 1.5 -115.432 32.781 0.144 15.963
37505520 -115.448 32.784 9.10 2.7 -115.439 32.774 0.134 14.853
37339247 -115.435 32.766 9.62 1.7 -115.441 32.773 0.132 14.646
37573056 -115.440 32.771 9.79 1.7 -115.441 32.773 0.131 14.586
37140716 -115.442 32.789 9.29 1.6 -115.434 32.779 0.141 15.722
37574928 -115.442 32.789 9.49 1.5 -115.434 32.779 0.141 15.722
37574960 -115.442 32.790 9.27 2.1 -115.433 32.780 0.142 15.794
37575328 -115.443 32.791 9.22 1.7 -115.433 32.780 0.142 15.782
37140804 -115.443 32.791 9.13 1.5 -115.433 32.780 0.142 15.782
37576080 -115.444 32.786 9.41 1.6 -115.436 32.777 0.138 15.336
37576088 -115.444 32.786 9.44 1.7 -115.436 32.777 0.138 15.336
37367831 -115.449 32.789 9.76 1.4 -115.438 32.776 0.136 15.131
37445807 -115.447 32.780 9.36 2.4 -115.441 32.773 0.132 14.648
37445815 -115.447 32.781 9.38 1.5 -115.440 32.773 0.132 14.720
37445823 -115.447 32.780 9.46 1.8 -115.441 32.773 0.132 14.648
37144692 -115.446 32.780 9.25 1.2 -115.440 32.773 0.132 14.732
37445863 -115.448 32.782 9.33 1.3 -115.440 32.773 0.132 14.708
37445879 -115.446 32.781 9.17 1.9 -115.440 32.774 0.133 14.805
37696368 -115.448 32.782 9.48 1.4 -115.440 32.773 0.132 14.708
37749944 -115.432 32.769 10.15 1.4 -115.438 32.776 0.136 15.116
37386133 -115.430 32.767 10.30 1.0 -115.438 32.776 0.136 15.140
37386141 -115.427 32.762 9.96 1.3 -115.438 32.775 0.135 15.031
37750024 -115.426 32.762 9.96 1.9 -115.438 32.776 0.136 15.116
37750304 -115.433 32.770 9.00 1.3 -115.438 32.776 0.136 15.105
37386149 -115.435 32.772 9.65 1.2 -115.438 32.775 0.136 15.081
37750352 -115.435 32.773 9.70 1.5 -115.437 32.776 0.136 15.153
37750520 -115.443 32.785 9.68 2.1 -115.436 32.777 0.138 15.347
37750624 -115.445 32.787 9.32 1.8 -115.436 32.777 0.138 15.324
37750656 -115.434 32.773 9.98 1.6 -115.437 32.776 0.137 15.238
37750808 -115.432 32.771 9.53 2.9 -115.437 32.776 0.137 15.261
37750816 -115.432 32.769 9.95 1.9 -115.438 32.776 0.136 15.116
37750824 -115.433 32.772 9.53 2.8 -115.437 32.776 0.137 15.249
37750832 -115.433 32.772 9.55 2.5 -115.437 32.776 0.137 15.249
37750840 -115.434 32.773 9.58 2.2 -115.437 32.776 0.137 15.238
37750864 -115.434 32.773 9.61 2.1 -115.437 32.776 0.137 15.238
37750872 -115.435 32.773 9.68 1.9 -115.437 32.776 0.136 15.153
37750896 -115.434 32.774 9.52 2.0 -115.436 32.777 0.138 15.310
37750904 -115.430 32.763 9.10 1.8 -115.440 32.774 0.134 14.851
37386173 -115.432 32.765 8.95 1.3 -115.440 32.774 0.133 14.827
37750912 -115.431 32.765 9.04 1.6 -115.439 32.774 0.134 14.911
37750920 -115.433 32.765 8.66 1.9 -115.440 32.773 0.133 14.742
37750928 -115.430 32.763 9.13 3.1 -115.440 32.774 0.134 14.851
37750936 -115.433 32.766 8.93 2.7 -115.440 32.774 0.133 14.815
37750944 -115.433 32.768 8.83 2.5 -115.439 32.775 0.135 14.960
37750952 -115.434 32.766 8.44 2.1 -115.440 32.773 0.132 14.730
37750960 -115.429 32.761 9.25 2.3 -115.440 32.774 0.133 14.790
37750968 -115.433 32.768 9.08 1.7 -115.439 32.775 0.135 14.960
37750976 -115.430 32.762 9.40 1.6 -115.440 32.774 0.133 14.778
37751424 -115.436 32.775 9.28 2.9 -115.437 32.776 0.137 15.214
37751432 -115.437 32.777 9.56 2.3 -115.437 32.777 0.137 15.274
37751440 -115.439 32.779 9.48 2.2 -115.437 32.776 0.137 15.250
37751448 -115.438 32.779 9.45 2.7 -115.436 32.777 0.138 15.335
37148804 -115.437 32.777 9.19 1.8 -115.437 32.777 0.137 15.274
37751608 -115.435 32.774 9.85 1.4 -115.437 32.776 0.137 15.226
37751920 -115.434 32.773 9.77 1.3 -115.437 32.776 0.137 15.238
37812224 -115.476 32.722 7.98 2.3 -115.486 32.734 0.072 8.000
37817624 -115.449 32.784 9.54 1.5 -115.440 32.774 0.133 14.769
37390789 -115.449 32.784 9.56 1.3 -115.440 32.774 0.133 14.769
37817640 -115.449 32.785 9.56 1.5 -115.440 32.774 0.133 14.841
37826960 -115.447 32.790 9.30 1.4 -115.436 32.777 0.138 15.372
37826968 -115.447 32.790 9.18 1.7 -115.436 32.777 0.138 15.372
37827280 -115.446 32.789 9.19 1.7 -115.436 32.777 0.138 15.384
37827392 -115.448 32.790 9.59 1.8 -115.437 32.777 0.137 15.288
37827456 -115.447 32.790 9.58 1.7 -115.436 32.777 0.138 15.372
37827552 -115.446 32.788 9.10 2.2 -115.436 32.777 0.138 15.312
37827560 -115.446 32.790 9.38 2.5 -115.435 32.778 0.139 15.457
37827568 -115.447 32.790 9.15 1.6 -115.436 32.777 0.138 15.372
37827584 -115.447 32.789 9.51 2.2 -115.436 32.777 0.138 15.300
37827608 -115.446 32.788 8.95 1.9 -115.436 32.777 0.138 15.312
37827624 -115.448 32.790 9.41 1.7 -115.437 32.777 0.137 15.288
37827664 -115.445 32.786 9.08 2.4 -115.437 32.776 0.137 15.251
37827688 -115.446 32.789 9.28 1.6 -115.436 32.777 0.138 15.384
37152980 -115.445 32.786 8.96 1.3 -115.437 32.776 0.137 15.251
37827768 -115.444 32.786 9.38 2.5 -115.436 32.777 0.138 15.336
37152972 -115.447 32.791 8.49 1.6 -115.435 32.778 0.139 15.445
37827776 -115.447 32.791 8.57 1.5 -115.435 32.778 0.139 15.445
37827928 -115.444 32.786 9.01 1.9 -115.436 32.777 0.138 15.336
37830592 -115.433 32.761 10.89 1.5 -115.442 32.772 0.130 14.453
37830696 -115.444 32.776 9.68 1.4 -115.441 32.773 0.131 14.611
37855592 -115.439 32.770 9.63 2.6 -115.441 32.773 0.131 14.598
37859920 -115.439 32.770 9.50 1.3 -115.441 32.773 0.131 14.598
37157284 -115.439 32.770 9.52 1.1 -115.441 32.773 0.131 14.598
37656655 -115.475 32.733 9.64 1.2 -115.480 32.739 0.080 8.881
37657967 -115.475 32.733 9.65 1.3 -115.480 32.739 0.080 8.881
37394437 -115.475 32.732 9.66 1.1 -115.481 32.739 0.079 8.809
37658815 -115.476 32.729 9.34 1.3 -115.483 32.737 0.077 8.507
37660639 -115.474 32.734 9.42 1.1 -115.479 32.740 0.081 9.038
37661415 -115.431 32.760 10.47 1.5 -115.442 32.772 0.131 14.549
37703999 -115.432 32.761 10.42 1.7 -115.442 32.772 0.131 14.537
37704007 -115.432 32.762 10.38 1.7 -115.441 32.773 0.131 14.609
37704015 -115.433 32.762 10.36 1.7 -115.442 32.772 0.131 14.525
37704023 -115.432 32.762 10.33 1.8 -115.441 32.773 0.131 14.609
37730447 -115.434 32.773 9.93 1.2 -115.437 32.776 0.137 15.238
37752967 -115.434 32.784 10.60 1.4 -115.431 32.781 0.144 16.034
37755743 -115.480 32.745 9.46 1.2 -115.477 32.742 0.084 9.329
37755943 -115.480 32.745 9.53 1.7 -115.477 32.742 0.084 9.329
38017464 -115.478 32.742 9.12 1.4 -115.478 32.741 0.083 9.280
38017536 -115.478 32.742 9.06 1.5 -115.478 32.741 0.083 9.280
38025400 -115.541 32.704 5.72 1.8 -115.533 32.694 0.011 1.212
38025432 -115.541 32.704 5.76 1.4 -115.533 32.694 0.011 1.212
37805511 -115.450 32.788 9.15 1.6 -115.439 32.775 0.135 14.974
37805519 -115.450 32.788 9.19 1.3 -115.439 32.775 0.135 14.974
37805527 -115.450 32.788 9.19 1.4 -115.439 32.775 0.135 14.974
37805551 -115.450 32.788 8.99 1.6 -115.439 32.775 0.135 14.974
37840615 -115.448 32.784 9.29 2.4 -115.439 32.774 0.134 14.853
37840623 -115.448 32.783 9.44 1.5 -115.440 32.774 0.133 14.781
37840631 -115.448 32.783 9.28 1.8 -115.440 32.774 0.133 14.781
37840639 -115.448 32.783 9.30 2.1 -115.440 32.774 0.133 14.781
37840663 -115.448 32.783 9.30 1.8 -115.440 32.774 0.133 14.781
37841631 -115.435 32.771 10.10 1.9 -115.438 32.775 0.135 15.008
37904031 -115.447 32.790 9.10 1.4 -115.436 32.777 0.138 15.372
37910103 -115.443 32.793 9.58 1.4 -115.432 32.780 0.143 15.927
37910231 -115.433 32.764 9.70 1.3 -115.441 32.773 0.132 14.670
37910239 -115.433 32.764 9.68 1.3 -115.441 32.773 0.132 14.670
37910247 -115.433 32.764 9.69 1.5 -115.441 32.773 0.132 14.670
38165200 -115.538 32.702 4.88 1.6 -115.532 32.695 0.012 1.321
38169112 -115.448 32.784 8.94 1.1 -115.439 32.774 0.134 14.853
37266946 -115.432 32.768 10.08 1.4 -115.438 32.775 0.135 15.044
37266954 -115.432 32.768 10.05 1.2 -115.438 32.775 0.135 15.044
37269034 -115.484 32.738 9.24 1.2 -115.483 32.737 0.076 8.484
37270146 -115.449 32.785 8.82 1.3 -115.440 32.774 0.133 14.841
38222944 -115.474 32.738 10.03 1.1 -115.477 32.742 0.084 9.328
38223080 -115.474 32.738 10.00 1.2 -115.477 32.742 0.084 9.328
38227408 -115.474 32.738 10.03 1.4 -115.477 32.742 0.084 9.328
38233112 -115.436 32.786 10.65 1.9 -115.432 32.781 0.144 16.010
38234736 -115.458 32.780 9.40 2.2 -115.447 32.767 0.123 13.720
38234752 -115.458 32.781 9.45 1.4 -115.447 32.768 0.124 13.792
38234760 -115.458 32.781 9.42 1.5 -115.447 32.768 0.124 13.792
38234768 -115.458 32.780 9.31 1.3 -115.447 32.767 0.123 13.720
38251864 -115.442 32.778 8.07 1.3 -115.439 32.775 0.134 14.925
38043855 -115.442 32.769 8.84 1.9 -115.443 32.771 0.128 14.273
38045839 -115.534 32.705 7.48 1.4 -115.528 32.698 0.017 1.875
37374650 -115.458 32.780 9.51 1.8 -115.447 32.767 0.123 13.720
37378786 -115.447 32.791 9.26 2.2 -115.435 32.778 0.139 15.445
38409600 -115.432 32.770 10.15 1.4 -115.437 32.776 0.137 15.189
38420208 -115.449 32.785 9.26 2.5 -115.440 32.774 0.133 14.841
38204151 -115.435 32.766 9.51 1.5 -115.441 32.773 0.132 14.646
37534498 -115.451 32.787 9.17 1.9 -115.440 32.774 0.133 14.817
38262911 -115.435 32.766 9.58 2.4 -115.441 32.773 0.132 14.646
38262919 -115.434 32.765 9.59 1.1 -115.441 32.773 0.132 14.658
38272343 -115.441 32.771 9.90 1.2 -115.442 32.772 0.130 14.502
38272599 -115.440 32.770 9.89 1.9 -115.442 32.772 0.131 14.514
38285767 -115.445 32.789 8.88 1.6 -115.435 32.778 0.139 15.468
37604338 -115.437 32.769 9.49 2.3 -115.441 32.773 0.132 14.695
38551160 -115.436 32.775 9.86 1.9 -115.437 32.776 0.137 15.214
38551184 -115.436 32.774 9.87 1.5 -115.438 32.776 0.136 15.141
37214804 -115.435 32.774 9.85 1.5 -115.437 32.776 0.137 15.226
38330119 -115.537 32.707 7.87 1.3 -115.529 32.697 0.016 1.767
38333815 -115.533 32.703 7.93 1.9 -115.528 32.698 0.016 1.815
38333847 -115.533 32.703 7.96 1.8 -115.528 32.698 0.016 1.815
38333863 -115.534 32.703 7.51 1.9 -115.529 32.697 0.016 1.731
38335015 -115.531 32.700 6.95 2.1 -115.529 32.697 0.016 1.766
38586088 -115.485 32.746 8.76 1.5 -115.480 32.740 0.081 8.979
38593240 -115.432 32.770 9.84 2.5 -115.437 32.776 0.137 15.189
38430823 -115.441 32.782 9.19 1.2 -115.436 32.777 0.138 15.299
37218540 -115.441 32.781 9.26 1.0 -115.437 32.776 0.137 15.226
38431311 -115.441 32.781 9.51 1.7 -115.437 32.776 0.137 15.226
