ID lon[deg] lat[deg] depth[km] mag[ML] lon_proj[deg] lat_proj[deg] dist_proj[deg] dist_km_proj[deg]
15018428 -115.456 32.802 9.24 1.7 -115.461 32.799 0.152 16.892
15018468 -115.462 32.808 9.31 1.8 -115.465 32.806 0.144 15.967
15019044 -115.445 32.787 9.98 1.3 -115.451 32.783 0.170 18.957
15021532 -115.432 32.769 10.12 1.4 -115.438 32.765 0.193 21.424
15021772 -115.432 32.770 10.34 1.1 -115.439 32.765 0.192 21.331
10981301 -115.463 32.817 9.59 1.2 -115.470 32.812 0.136 15.070
10985701 -115.443 32.784 10.47 1.2 -115.449 32.780 0.174 19.358
10986085 -115.451 32.787 9.10 1.6 -115.452 32.786 0.167 18.590
10990253 -115.432 32.769 9.95 1.6 -115.438 32.765 0.193 21.424
10990261 -115.432 32.769 10.02 1.8 -115.438 32.765 0.193 21.424
10990285 -115.430 32.766 10.21 1.4 -115.436 32.762 0.196 21.825
10990365 -115.430 32.765 10.36 3.0 -115.436 32.761 0.197 21.918
37005119 -115.434 32.773 9.57 1.1 -115.441 32.768 0.188 20.930
10990501 -115.435 32.775 9.45 2.8 -115.442 32.770 0.186 20.683
10990509 -115.434 32.774 9.42 1.5 -115.441 32.769 0.187 20.837
10990517 -115.434 32.772 9.71 1.4 -115.440 32.768 0.189 21.023
10990541 -115.432 32.769 9.60 2.4 -115.438 32.765 0.193 21.424
10990549 -115.428 32.762 10.41 2.1 -115.434 32.758 0.201 22.319
10990589 -115.433 32.770 9.76 1.8 -115.439 32.766 0.191 21.270
10990645 -115.436 32.776 9.20 2.5 -115.443 32.771 0.185 20.529
10990653 -115.436 32.775 9.98 2.4 -115.442 32.771 0.185 20.622
37005127 -115.434 32.773 9.92 2.1 -115.441 32.768 0.188 20.930
10990973 -115.433 32.771 9.62 1.5 -115.440 32.767 0.190 21.177
10991725 -115.437 32.777 9.28 2.1 -115.444 32.773 0.183 20.375
10991741 -115.437 32.777 9.57 2.4 -115.444 32.773 0.183 20.375
10991749 -115.438 32.778 9.55 1.8 -115.444 32.774 0.182 20.221
